date,season,playoff,team1,team2,elo1_pre,elo2_pre
1981-01-01,1981,,POR,DEN,1510.6934,1398.9703
1981-01-01,1981,,SDC,BOS,1457.8037,1707.7675
1981-01-02,1981,,ATL,IND,1510.8219,1517.0491
1981-01-02,1981,,DAL,HOU,1218.6074,1461.0781
1981-01-02,1981,,DEN,PHO,1396.7888,1650.0201
1981-01-02,1981,,DET,NYK,1293.6949,1537.4039
1981-01-02,1981,,GSW,BOS,1500.0356,1710.7291
1981-01-02,1981,,KCK,UTA,1476.9727,1359.8992
1981-01-02,1981,,NJN,CLE,1374.7074,1417.4979
1981-01-02,1981,,SAS,LAL,1569.6055,1602.5137
1981-01-02,1981,,SEA,PHI,1479.5153,1709.9795
1981-01-02,1981,,WSB,CHI,1475.2852,1523.3364
1981-01-03,1981,,CHI,SAS,1535.7709,1575.5444
1981-01-03,1981,,CLE,WSB,1426.924,1462.8507
1981-01-03,1981,,GSW,PHI,1519.3604,1713.2255
1981-01-03,1981,,HOU,DEN,1464.5497,1394.6807
1981-01-03,1981,,IND,SDC,1524.6859,1454.842
1981-01-03,1981,,NYK,ATL,1529.8068,1503.1851
1981-01-03,1981,,UTA,POR,1356.9636,1512.8749
1981-01-04,1981,,MIL,SDC,1639.3789,1445.8792
1981-01-04,1981,,NJN,IND,1365.2814,1533.6488
1981-01-04,1981,,POR,BOS,1503.4885,1691.4044
1981-01-05,1981,,SEA,DAL,1476.2693,1215.1359
1981-01-06,1981,,ATL,PHO,1488.4149,1652.1283
1981-01-06,1981,,CHI,SDC,1524.5948,1439.9623
1981-01-06,1981,,LAL,WSB,1596.5747,1450.1105
1981-01-06,1981,,MIL,NJN,1645.2958,1357.8453
1981-01-06,1981,,NYK,SAS,1544.5769,1586.7205
1981-01-06,1981,,POR,DET,1496.6477,1301.2921
1981-01-07,1981,,BOS,PHO,1698.2452,1658.6814
1981-01-07,1981,,DEN,UTA,1402.8075,1366.35
1981-01-07,1981,,GSW,DAL,1510.5527,1212.9172
1981-01-07,1981,,HOU,KCK,1456.4229,1479.9082
1981-01-07,1981,,IND,NJN,1541.0848,1355.7621
1981-01-07,1981,,PHI,SAS,1722.0331,1595.3169
1981-01-07,1981,,SEA,DET,1478.4879,1297.1996
1981-01-08,1981,,KCK,WSB,1489.9303,1446.9419
1981-01-08,1981,,MIL,ATL,1647.379,1481.8618
1981-01-08,1981,,NYK,IND,1535.9805,1543.6545
1981-01-08,1981,,UTA,DAL,1376.1027,1225.7848
1981-01-09,1981,,ATL,CLE,1480.2181,1439.6642
1981-01-09,1981,,BOS,CHI,1706.7206,1530.619
1981-01-09,1981,,LAL,SEA,1599.7433,1480.3872
1981-01-09,1981,,NJN,PHO,1353.1924,1650.2061
1981-01-09,1981,,PHI,HOU,1730.4983,1446.4008
1981-01-09,1981,,SAS,POR,1586.8517,1500.7402
1981-01-09,1981,,SDC,DEN,1433.9381,1393.0548
1981-01-10,1981,,CHI,PHI,1528.4723,1732.3496
1981-01-10,1981,,CLE,NYK,1445.9661,1530.483
1981-01-10,1981,,DAL,WSB,1224.2438,1438.6021
1981-01-10,1981,,GSW,DET,1497.6852,1295.3003
1981-01-10,1981,,HOU,POR,1444.5494,1494.496
1981-01-10,1981,,IND,MIL,1549.152,1649.0227
1981-01-10,1981,,NJN,BOS,1347.0327,1708.8673
1981-01-10,1981,,SEA,DEN,1477.7469,1413.1257
1981-01-10,1981,,UTA,KCK,1377.6437,1498.2701
1981-01-11,1981,,KCK,SDC,1506.0555,1413.8672
1981-01-11,1981,,LAL,DET,1602.3835,1294.139
1981-01-11,1981,,MIL,PHO,1642.7013,1656.3657
1981-01-11,1981,,SAS,WSB,1593.0959,1445.8754
1981-01-11,1981,,SEA,GSW,1480.5071,1498.8464
1981-01-13,1981,,CLE,LAL,1438.5231,1603.6611
1981-01-13,1981,,DAL,CHI,1216.9705,1519.6514
1981-01-13,1981,,DEN,ATL,1410.3656,1473.9163
1981-01-13,1981,,DET,MIL,1292.8615,1651.8025
1981-01-13,1981,,NYK,BOS,1537.926,1710.3163
1981-01-13,1981,,PHO,SEA,1647.2645,1468.5511
1981-01-14,1981,,BOS,CLE,1715.0665,1433.6259
1981-01-14,1981,,GSW,UTA,1510.8024,1369.8583
1981-01-14,1981,,HOU,CHI,1447.8796,1505.5759
1981-01-14,1981,,IND,DET,1555.4734,1287.3583
1981-01-14,1981,,KCK,POR,1487.6257,1491.1658
1981-01-14,1981,,PHI,NJN,1741.1705,1345.5837
1981-01-14,1981,,PHO,DEN,1649.1907,1415.23
1981-01-14,1981,,SAS,NYK,1600.3564,1533.1758
1981-01-14,1981,,SDC,ATL,1432.297,1469.0519
1981-01-14,1981,,WSB,LAL,1438.6149,1608.5583
1981-01-15,1981,,DET,WSB,1286.5575,1451.791
1981-01-15,1981,,MIL,PHI,1657.3057,1741.7202
1981-01-16,1981,,BOS,SAS,1716.3574,1605.7256
1981-01-16,1981,,CHI,POR,1500.1998,1512.933
1981-01-16,1981,,DAL,NYK,1231.0459,1527.8066
1981-01-16,1981,,GSW,ATL,1499.72,1455.825
1981-01-16,1981,,IND,SEA,1556.2742,1466.625
1981-01-16,1981,,MIL,KCK,1662.58,1465.8585
1981-01-16,1981,,NJN,LAL,1345.0341,1595.3822
1981-01-16,1981,,PHI,CLE,1736.4459,1432.335
1981-01-16,1981,,PHO,HOU,1653.1614,1453.2557
1981-01-16,1981,,UTA,SDC,1380.9407,1445.5239
1981-01-17,1981,,CHI,CLE,1494.7855,1430.2869
1981-01-17,1981,,DET,NJN,1275.22,1342.479
1981-01-17,1981,,HOU,NYK,1451.8937,1511.5071
1981-01-17,1981,,KCK,DEN,1463.941,1411.2593
1981-01-17,1981,,WSB,SAS,1463.1285,1601.906
1981-01-18,1981,,BOS,LAL,1720.177,1597.9373
1981-01-18,1981,,DEN,HOU,1417.766,1447.2335
1981-01-18,1981,,IND,UTA,1549.1393,1385.825
1981-01-18,1981,,MIL,POR,1664.4974,1518.3473
1981-01-18,1981,,PHI,SEA,1738.494,1473.7599
1981-01-18,1981,,PHO,ATL,1654.5234,1462.1832
1981-01-18,1981,,SDC,DAL,1440.6396,1247.3455
1981-01-18,1981,,WSB,NJN,1475.0287,1355.5509
1981-01-19,1981,,BOS,DET,1721.9629,1262.1481
1981-01-20,1981,,CHI,IND,1475.4768,1554.1813
1981-01-20,1981,,CLE,POR,1449.5956,1515.6041
1981-01-20,1981,,DAL,KCK,1245.3914,1457.4343
1981-01-20,1981,,DET,PHI,1261.8922,1741.3577
1981-01-20,1981,,NYK,SEA,1516.1672,1470.8962
1981-01-20,1981,,SAS,PHO,1590.0059,1660.6101
1981-01-20,1981,,WSB,UTA,1479.1573,1380.783
1981-01-21,1981,,BOS,UTA,1722.2188,1376.991
1981-01-21,1981,,DEN,SDC,1412.6245,1442.5938
1981-01-21,1981,,GSW,MIL,1493.3617,1667.2406
1981-01-21,1981,,HOU,PHO,1452.375,1653.0845
1981-01-21,1981,,KCK,SAS,1465.1736,1597.5315
1981-01-21,1981,,LAL,ATL,1596.1514,1456.0966
1981-01-21,1981,,NJN,SEA,1351.4222,1468.7068
1981-01-21,1981,,PHI,IND,1717.9214,1541.2043
1981-01-22,1981,,CLE,NJN,1455.7786,1358.1541
1981-01-22,1981,,DET,CHI,1285.3285,1488.4537
1981-01-22,1981,,SDC,NYK,1454.9561,1518.3567
1981-01-22,1981,,WSB,PHI,1482.9493,1721.4802
1981-01-23,1981,,ATL,CLE,1452.6019,1461.1707
1981-01-23,1981,,BOS,IND,1724.5262,1537.6455
1981-01-23,1981,,CHI,DAL,1503.8633,1237.6521
1981-01-23,1981,,KCK,HOU,1474.6119,1463.1571
1981-01-23,1981,,LAL,DEN,1599.646,1400.2622
1981-01-23,1981,,PHO,MIL,1642.3024,1673.5198
1981-01-23,1981,,POR,NYK,1509.4211,1527.9327
1981-01-23,1981,,UTA,GSW,1374.6835,1487.0825
1981-01-23,1981,,WSB,SEA,1476.4426,1461.975
1981-01-24,1981,,ATL,CHI,1440.2861,1505.3844
1981-01-24,1981,,DEN,SAS,1398.5426,1588.0931
1981-01-24,1981,,DET,CLE,1269.9189,1473.4865
1981-01-24,1981,,GSW,NYK,1491.6963,1513.2938
1981-01-24,1981,,HOU,UTA,1458.2599,1370.0697
1981-01-24,1981,,IND,DAL,1536.5875,1236.131
1981-01-24,1981,,SDC,MIL,1445.38,1666.0967
1981-01-25,1981,,BOS,SEA,1725.5842,1454.7052
1981-01-25,1981,,NJN,WSB,1352.762,1483.7124
1981-01-25,1981,,PHI,PHO,1727.9869,1649.7255
1981-01-25,1981,,POR,SAS,1524.0601,1570.7451
1981-01-26,1981,,LAL,POR,1601.3656,1536.4434
1981-01-26,1981,,NYK,PHO,1507.1343,1646.4756
1981-01-26,1981,,UTA,DET,1364.1514,1295.3241
1981-01-27,1981,,ATL,WSB,1434.8179,1497.2544
1981-01-27,1981,,CHI,GSW,1510.8527,1497.8558
1981-01-27,1981,,CLE,IND,1448.0813,1538.6798
1981-01-27,1981,,DAL,NJN,1234.0387,1339.22
1981-01-27,1981,,DEN,DET,1415.8906,1292.62
1981-01-27,1981,,LAL,UTA,1607.1021,1366.8555
1981-01-27,1981,,SDC,KCK,1441.5396,1479.5092
1981-01-28,1981,,BOS,PHI,1727.1718,1731.2368
1981-01-28,1981,,HOU,NJN,1464.1782,1350.6354
1981-01-28,1981,,IND,GSW,1531.8839,1488.6438
1981-01-28,1981,,SEA,MIL,1453.1177,1669.9371
1981-01-28,1981,,WSB,PHO,1501.8704,1652.5289
1981-01-29,1981,,ATL,NYK,1430.2019,1501.0809
1981-01-29,1981,,CHI,BOS,1520.0647,1730.9656
1981-01-29,1981,,CLE,PHO,1454.8772,1640.1471
1981-01-29,1981,,DEN,MIL,1421.9128,1675.9539
1981-01-29,1981,,DET,GSW,1286.5978,1484.4146
1981-01-29,1981,,LAL,KCK,1608.7369,1473.989
1981-01-29,1981,,SAS,NJN,1558.3618,1346.137
1981-01-29,1981,,SDC,POR,1447.0597,1530.7069
1981-01-29,1981,,UTA,HOU,1365.2206,1468.6766
1981-02-03,1981,,ATL,PHI,1423.9993,1727.443
1981-02-03,1981,,DAL,KCK,1222.6233,1469.5353
1981-02-03,1981,,HOU,DEN,1463.7832,1441.7074
1981-02-03,1981,,MIL,IND,1656.1593,1536.1132
1981-02-03,1981,,NYK,SDC,1507.2836,1441.9335
1981-02-03,1981,,POR,WSB,1535.8331,1514.2522
1981-02-03,1981,,SAS,DET,1561.2882,1281.8616
1981-02-04,1981,,CLE,CHI,1463.2977,1546.0144
1981-02-04,1981,,DEN,SAS,1436.6305,1562.1561
1981-02-04,1981,,GSW,POR,1489.1508,1540.9216
1981-02-04,1981,,HOU,DAL,1468.8601,1213.5139
1981-02-04,1981,,IND,LAL,1554.5463,1613.1907
1981-02-04,1981,,KCK,DET,1478.6447,1280.9937
1981-02-04,1981,,NJN,SDC,1343.2106,1439.1831
1981-02-04,1981,,PHI,BOS,1730.0173,1705.0159
1981-02-04,1981,,PHO,UTA,1631.7266,1370.114
1981-02-04,1981,,SEA,WSB,1447.101,1509.1637
1981-02-05,1981,,MIL,BOS,1637.7262,1701.687
1981-02-06,1981,,BOS,IND,1692.6428,1545.6014
1981-02-06,1981,,CHI,NYK,1559.0565,1510.0339
1981-02-06,1981,,CLE,MIL,1450.2556,1646.7704
1981-02-06,1981,,DAL,ATL,1207.9907,1421.4249
1981-02-06,1981,,DET,LAL,1279.9965,1622.1355
1981-02-06,1981,,GSW,WSB,1500.326,1500.744
1981-02-06,1981,,PHI,SDC,1733.3462,1448.3973
1981-02-06,1981,,PHO,HOU,1635.0247,1474.3833
1981-02-06,1981,,SAS,POR,1567.233,1529.7463
1981-02-06,1981,,SEA,KCK,1455.5206,1479.6418
1981-02-06,1981,,UTA,DEN,1366.8159,1431.5536
1981-02-07,1981,,CHI,DET,1534.7712,1276.7545
1981-02-07,1981,,DEN,GSW,1438.7198,1489.5796
1981-02-07,1981,,HOU,ATL,1470.6853,1424.4578
1981-02-07,1981,,IND,CLE,1541.625,1445.9749
1981-02-07,1981,,NYK,NJN,1534.3192,1333.9963
1981-02-07,1981,,SEA,UTA,1442.0972,1359.6497
1981-02-08,1981,,BOS,SDC,1696.6193,1446.2836
1981-02-08,1981,,DET,IND,1275.16,1543.9922
1981-02-08,1981,,GSW,UTA,1480.9976,1355.8442
1981-02-08,1981,,MIL,CHI,1651.0511,1536.3657
1981-02-08,1981,,NJN,NYK,1331.9514,1536.3641
1981-02-08,1981,,PHI,LAL,1735.46,1625.3774
1981-02-08,1981,,PHO,WSB,1638.7227,1511.4905
1981-02-08,1981,,POR,KCK,1518.6666,1493.0653
1981-02-08,1981,,SAS,DAL,1578.3127,1204.9579
1981-02-08,1981,,SEA,DEN,1445.9026,1447.3019
1981-02-10,1981,,ATL,GSW,1420.2878,1483.8129
1981-02-10,1981,,CHI,KCK,1530.2904,1488.4736
1981-02-10,1981,,DAL,DET,1204.3934,1266.4207
1981-02-10,1981,,DEN,WSB,1435.9354,1508.7054
1981-02-10,1981,,SDC,PHO,1443.7039,1641.5077
1981-02-10,1981,,SEA,BOS,1457.269,1699.199
1981-02-11,1981,,HOU,SAS,1474.8552,1578.8772
1981-02-11,1981,,IND,MIL,1552.7316,1657.1265
1981-02-11,1981,,KCK,UTA,1486.2482,1353.0289
1981-02-11,1981,,LAL,BOS,1623.1775,1692.8738
1981-02-11,1981,,NJN,CHI,1323.5449,1532.5159
1981-02-11,1981,,PHI,CLE,1737.6599,1443.6077
1981-02-11,1981,,PHO,DAL,1650.1642,1195.5503
1981-02-12,1981,,CLE,NYK,1442.9186,1544.7706
1981-02-12,1981,,POR,SEA,1523.2583,1463.5942
1981-02-12,1981,,SAS,ATL,1562.8346,1428.187
1981-02-13,1981,,DEN,POR,1428.1787,1514.0948
1981-02-13,1981,,HOU,LAL,1490.8978,1608.8495
1981-02-13,1981,,KCK,ATL,1490.3099,1426.7866
1981-02-13,1981,,MIL,GSW,1664.7346,1475.9137
1981-02-13,1981,,NJN,IND,1330.446,1545.1234
1981-02-13,1981,,NYK,DET,1555.7072,1275.2638
1981-02-13,1981,,PHI,WSB,1738.349,1516.4622
1981-02-13,1981,,PHO,SDC,1651.121,1435.0474
1981-02-13,1981,,UTA,BOS,1348.9672,1707.2018
1981-02-14,1981,,CHI,SEA,1525.6147,1472.7577
1981-02-14,1981,,CLE,GSW,1431.9821,1489.7408
1981-02-14,1981,,DAL,SAS,1194.5935,1564.235
1981-02-14,1981,,DET,WSB,1272.054,1527.7135
1981-02-14,1981,,HOU,MIL,1481.7972,1650.9075
1981-02-15,1981,,DEN,BOS,1443.1772,1679.5233
1981-02-15,1981,,IND,CHI,1537.0071,1533.2679
1981-02-15,1981,,KCK,SEA,1494.4855,1465.1045
1981-02-15,1981,,LAL,DAL,1617.9501,1191.983
1981-02-15,1981,,NJN,GSW,1338.5624,1476.7906
1981-02-15,1981,,PHI,ATL,1727.0977,1422.6111
1981-02-15,1981,,PHO,NYK,1654.2516,1558.917
1981-02-15,1981,,POR,UTA,1499.0963,1376.6456
1981-02-15,1981,,SAS,MIL,1566.8455,1656.2668
1981-02-17,1981,,CLE,DET,1444.9323,1279.8927
1981-02-17,1981,,DAL,MIL,1191.3927,1651.6213
1981-02-17,1981,,LAL,NYK,1618.5404,1581.9293
1981-02-17,1981,,PHO,GSW,1631.2393,1471.2601
1981-02-17,1981,,SAS,BOS,1571.491,1682.2529
1981-02-17,1981,,SDC,CHI,1431.9167,1528.1986
1981-02-17,1981,,UTA,SEA,1367.799,1462.285
1981-02-17,1981,,WSB,POR,1519.8748,1507.943
1981-02-18,1981,,GSW,CHI,1468.3119,1505.077
1981-02-18,1981,,IND,ATL,1542.0764,1420.5675
1981-02-18,1981,,KCK,BOS,1497.3049,1693.4326
1981-02-18,1981,,NJN,CLE,1344.0929,1446.1237
1981-02-18,1981,,PHI,DET,1729.1412,1278.7013
1981-02-18,1981,,SEA,NYK,1467.9895,1576.4373
1981-02-19,1981,,CLE,SAS,1441.2556,1560.3113
1981-02-19,1981,,DEN,PHO,1440.4476,1634.1875
1981-02-19,1981,,DET,POR,1277.9805,1531.538
1981-02-19,1981,,SDC,HOU,1455.0383,1476.4379
1981-02-19,1981,,WSB,PHI,1496.2798,1729.8621
1981-02-20,1981,,GSW,SDC,1472.6753,1465.7537
1981-02-20,1981,,IND,SAS,1531.4547,1546.5349
1981-02-20,1981,,KCK,MIL,1502.865,1653.1957
1981-02-20,1981,,LAL,HOU,1624.0325,1465.7225
1981-02-20,1981,,NJN,POR,1348.9609,1536.6068
1981-02-20,1981,,NYK,WSB,1581.12,1522.2114
1981-02-20,1981,,PHI,DAL,1703.9304,1189.8184
1981-02-20,1981,,SEA,PHO,1463.3068,1628.6667
1981-02-20,1981,,UTA,CHI,1362.0945,1500.7136
1981-02-21,1981,,CLE,ATL,1455.032,1431.1892
1981-02-21,1981,,DEN,KCK,1445.9684,1509.5282
1981-02-21,1981,,DET,BOS,1272.9116,1687.8726
1981-02-22,1981,,CHI,ATL,1508.5459,1449.4418
1981-02-22,1981,,GSW,KCK,1466.9364,1495.2751
1981-02-22,1981,,IND,POR,1535.4351,1522.6897
1981-02-22,1981,,NJN,DAL,1362.8781,1189.4734
1981-02-22,1981,,NYK,LAL,1587.0258,1612.5374
1981-02-22,1981,,PHO,PHI,1623.6089,1704.2754
1981-02-22,1981,,SAS,DEN,1542.5546,1460.2214
1981-02-22,1981,,SDC,UTA,1471.4926,1354.2622
1981-02-22,1981,,SEA,HOU,1468.3646,1477.2177
1981-02-22,1981,,WSB,MIL,1516.3057,1646.5325
1981-02-23,1981,,UTA,HOU,1349.1553,1495.4648
1981-02-24,1981,,ATL,NYK,1460.9601,1579.8256
1981-02-24,1981,,CHI,LAL,1497.0276,1619.7375
1981-02-24,1981,,DAL,SEA,1227.7864,1450.1174
1981-02-24,1981,,DEN,NJN,1457.3591,1324.5651
1981-02-24,1981,,POR,SDC,1531.8208,1476.5995
1981-02-24,1981,,SAS,GSW,1545.4169,1473.777
1981-02-25,1981,,BOS,CLE,1690.34,1436.7794
1981-02-25,1981,,HOU,IND,1500.7552,1526.304
1981-02-25,1981,,MIL,LAL,1655.2117,1629.2646
1981-02-25,1981,,SDC,PHI,1497.4413,1697.0837
1981-02-25,1981,,UTA,NJN,1343.8649,1319.4408
1981-02-25,1981,,WSB,NYK,1507.6265,1585.0343
1981-02-26,1981,,KCK,DAL,1488.4346,1218.6058
1981-02-26,1981,,SAS,SEA,1548.7743,1459.298
1981-02-27,1981,,ATL,BOS,1455.7513,1693.3931
1981-02-27,1981,,CHI,WSB,1487.5005,1519.9922
1981-02-27,1981,,DAL,IND,1217.6885,1523.2944
1981-02-27,1981,,DEN,GSW,1462.4834,1470.4196
1981-02-27,1981,,DET,CLE,1270.4442,1433.7263
1981-02-27,1981,,HOU,SEA,1503.7648,1454.7655
1981-02-27,1981,,LAL,NJN,1620.2352,1307.6689
1981-02-27,1981,,POR,PHO,1510.979,1630.8005
1981-02-27,1981,,UTA,PHI,1355.6367,1704.8521
1981-02-28,1981,,HOU,SDC,1507.1306,1489.673
1981-02-28,1981,,KCK,GSW,1489.3519,1464.6129
1981-02-28,1981,,NYK,CHI,1572.6686,1496.422
1981-03-01,1981,,ATL,SEA,1443.474,1451.3997
1981-03-01,1981,,BOS,PHI,1705.6704,1706.881
1981-03-01,1981,,DAL,SDC,1214.3015,1495.5873
1981-03-01,1981,,DEN,CLE,1468.29,1421.6263
1981-03-01,1981,,LAL,PHO,1621.0446,1624.0081
1981-03-01,1981,,MIL,WSB,1664.2411,1511.0707
1981-03-01,1981,,NJN,DET,1306.8596,1282.5442
1981-03-01,1981,,POR,UTA,1517.7715,1353.6078
1981-03-01,1981,,SAS,HOU,1553.3068,1501.2163
1981-03-03,1981,,CHI,NJN,1507.2288,1288.583
1981-03-03,1981,,DAL,BOS,1230.0084,1711.308
1981-03-03,1981,,KCK,LAL,1474.8156,1611.3378
1981-03-03,1981,,MIL,DET,1671.1094,1300.8208
1981-03-03,1981,,NYK,ATL,1561.8618,1448.811
1981-03-03,1981,,POR,IND,1521.0325,1526.6814
1981-03-03,1981,,UTA,WSB,1350.3468,1504.2024
1981-03-04,1981,,DEN,LAL,1473.8745,1614.8536
1981-03-04,1981,,GSW,UTA,1479.1493,1337.5223
1981-03-04,1981,,HOU,BOS,1493.8438,1713.095
1981-03-04,1981,,PHI,CHI,1701.2434,1511.5569
1981-03-04,1981,,PHO,CLE,1633.7148,1416.0419
1981-03-04,1981,,SAS,KCK,1560.6793,1471.2997
1981-03-04,1981,,SDC,WSB,1479.8804,1517.0269
1981-03-04,1981,,SEA,IND,1446.0626,1521.8724
1981-03-05,1981,,DET,NYK,1299.4894,1546.1796
1981-03-05,1981,,KCK,POR,1493.9889,1525.8414
1981-03-05,1981,,MIL,ATL,1672.4408,1464.4933
1981-03-05,1981,,UTA,PHO,1335.9087,1637.3301
1981-03-06,1981,,ATL,NJN,1461.2174,1284.2549
1981-03-06,1981,,GSW,DAL,1480.7629,1228.2214
1981-03-06,1981,,HOU,WSB,1488.7008,1531.4718
1981-03-06,1981,,IND,BOS,1511.2506,1718.2379
1981-03-06,1981,,NYK,MIL,1549.1877,1675.7167
1981-03-06,1981,,PHI,DEN,1677.1281,1485.1198
1981-03-06,1981,,PHO,POR,1642.1156,1519.9286
1981-03-06,1981,,SDC,CLE,1465.4354,1412.4266
1981-03-06,1981,,SEA,SAS,1456.6844,1537.9901
1981-03-07,1981,,ATL,HOU,1462.7622,1483.7734
1981-03-07,1981,,DET,DEN,1296.4812,1481.0967
1981-03-07,1981,,GSW,SEA,1482.1641,1465.1492
1981-03-07,1981,,UTA,SDC,1331.1232,1472.465
1981-03-08,1981,,IND,DEN,1522.2319,1489.3922
1981-03-08,1981,,BOS,NYK,1707.2566,1539.2269
1981-03-08,1981,,KCK,PHO,1499.9017,1648.3815
1981-03-08,1981,,PHI,MIL,1681.1511,1685.6775
1981-03-08,1981,,POR,GSW,1513.6627,1485.6167
1981-03-08,1981,,SAS,DAL,1529.5254,1226.8203
1981-03-08,1981,,SEA,SDC,1461.6965,1465.9984
1981-03-08,1981,,WSB,CHI,1536.3992,1535.6722
1981-03-09,1981,,MIL,CLE,1673.3914,1405.3971
1981-03-10,1981,,DEN,POR,1483.4331,1518.9935
1981-03-10,1981,,DAL,PHO,1224.2209,1618.1714
1981-03-10,1981,,ATL,CHI,1468.4097,1531.4703
1981-03-10,1981,,LAL,SAS,1603.6084,1532.1248
1981-03-10,1981,,SDC,KCK,1481.1265,1530.1118
1981-03-10,1981,,IND,PHI,1528.191,1693.4373
1981-03-11,1981,,CLE,SEA,1402.8713,1446.5685
1981-03-11,1981,,BOS,MIL,1712.172,1675.9171
1981-03-11,1981,,DET,ATL,1288.1857,1462.9033
1981-03-11,1981,,HOU,GSW,1478.126,1480.2859
1981-03-11,1981,,NJN,WSB,1282.7101,1540.6011
1981-03-11,1981,,PHI,NYK,1696.5657,1534.3115
1981-03-12,1981,,DAL,GSW,1238.1871,1470.4291
1981-03-12,1981,,MIL,DEN,1668.6482,1474.6526
1981-03-12,1981,,SDC,LAL,1471.0771,1609.7493
1981-03-12,1981,,WSB,IND,1529.1185,1525.0626
1981-03-13,1981,,CLE,NJN,1393.473,1294.1926
1981-03-13,1981,,ATL,DEN,1455.6979,1470.8187
1981-03-13,1981,,BOS,IND,1719.4409,1536.9083
1981-03-13,1981,,DET,SEA,1295.3911,1455.9668
1981-03-13,1981,,HOU,POR,1487.9828,1527.774
1981-03-13,1981,,LAL,KCK,1616.4185,1540.1611
1981-03-13,1981,,MIL,PHI,1672.4821,1701.4668
1981-03-13,1981,,NYK,CHI,1529.4104,1536.9767
1981-03-14,1981,,ATL,CLE,1459.1385,1369.1595
1981-03-14,1981,,HOU,UTA,1501.822,1337.5897
1981-03-14,1981,,IND,DET,1555.0752,1291.578
1981-03-14,1981,,SDC,SAS,1464.408,1525.9839
1981-03-15,1981,,BOS,NJN,1701.274,1318.5061
1981-03-15,1981,,DEN,HOU,1467.3781,1506.5018
1981-03-15,1981,,GSW,SAS,1463.0627,1518.1455
1981-03-15,1981,,KCK,CHI,1533.882,1529.8256
1981-03-15,1981,,LAL,SDC,1622.6976,1472.2463
1981-03-15,1981,,MIL,SEA,1683.103,1459.7799
1981-03-15,1981,,NYK,PHI,1536.5615,1690.8458
1981-03-15,1981,,POR,DAL,1513.9348,1245.5535
1981-03-15,1981,,WSB,CLE,1517.2728,1377.6956
1981-03-17,1981,,SAS,UTA,1523.8019,1332.9099
1981-03-17,1981,,CHI,MIL,1544.4379,1687.0848
1981-03-17,1981,,CLE,ATL,1385.6844,1450.6025
1981-03-17,1981,,DAL,LAL,1242.3812,1609.9053
1981-03-17,1981,,DEN,SEA,1476.0569,1455.7981
1981-03-17,1981,,NJN,PHI,1317.7402,1677.5505
1981-03-17,1981,,NYK,IND,1549.8568,1533.9563
1981-03-17,1981,,POR,SDC,1517.1071,1485.0387
1981-03-17,1981,,WSB,BOS,1509.2839,1702.0399
1981-03-18,1981,,BOS,ATL,1713.702,1438.8245
1981-03-18,1981,,DET,NJN,1312.6969,1333.6892
1981-03-18,1981,,GSW,HOU,1457.4064,1497.823
1981-03-18,1981,,KCK,DEN,1519.2697,1483.1377
1981-03-18,1981,,MIL,NYK,1675.0286,1561.757
1981-03-18,1981,,PHI,IND,1661.6016,1522.0562
1981-03-18,1981,,PHO,LAL,1604.2052,1611.9519
1981-03-18,1981,,UTA,DAL,1330.5851,1240.3346
1981-03-19,1981,,CLE,CHI,1397.4625,1556.4941
1981-03-19,1981,,SDC,GSW,1477.2798,1460.6091
1981-03-20,1981,,BOS,WSB,1685.5039,1497.6218
1981-03-20,1981,,CHI,PHI,1562.0833,1665.5305
1981-03-20,1981,,DAL,DEN,1236.6744,1490.5823
1981-03-20,1981,,DET,MIL,1316.7797,1652.1766
1981-03-20,1981,,IND,NYK,1518.1272,1584.6089
1981-03-20,1981,,KCK,SAS,1511.8251,1526.1267
1981-03-20,1981,,LAL,SEA,1603.927,1448.7173
1981-03-20,1981,,NJN,ATL,1329.6064,1467.0226
1981-03-20,1981,,POR,HOU,1524.866,1494.6202
1981-03-21,1981,,DAL,UTA,1243.2019,1334.2452
1981-03-21,1981,,GSW,PHO,1448.413,1612.2301
1981-03-21,1981,,NYK,CLE,1590.906,1391.8734
1981-03-21,1981,,POR,LAL,1528.5416,1607.9233
1981-03-22,1981,,DEN,UTA,1484.0548,1324.2072
1981-03-22,1981,,DET,CHI,1311.5236,1573.8674
1981-03-22,1981,,GSW,LAL,1460.5337,1616.2518
1981-03-22,1981,,IND,CLE,1511.8301,1388.7246
1981-03-22,1981,,KCK,HOU,1504.3718,1490.9446
1981-03-22,1981,,NJN,MIL,1342.8885,1657.4327
1981-03-22,1981,,PHI,BOS,1653.7463,1688.5331
1981-03-22,1981,,PHO,SEA,1600.1094,1444.7209
1981-03-22,1981,,SAS,SDC,1533.58,1489.476
1981-03-22,1981,,WSB,ATL,1494.5927,1453.7405
1981-03-24,1981,,ATL,DET,1444.6804,1307.6635
1981-03-24,1981,,CHI,CLE,1577.7275,1385.8793
1981-03-24,1981,,DAL,HOU,1253.24,1502.1309
1981-03-24,1981,,LAL,GSW,1620.142,1456.6436
1981-03-24,1981,,MIL,NJN,1661.1764,1339.1449
1981-03-24,1981,,NYK,BOS,1594.0548,1670.7919
1981-03-24,1981,,POR,PHO,1520.2131,1604.4735
1981-03-24,1981,,SAS,DEN,1538.5254,1486.1879
1981-03-24,1981,,SDC,SEA,1484.5305,1440.3568
1981-03-24,1981,,UTA,KCK,1322.0741,1493.1855
